Dissolved_Oxygen,salinities,Aquatic_Environment
4.8,45.8,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
14,16.7,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
12,47.9,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
11.5,1.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,0.5,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.8,3.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,7.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.5,8.5,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,7.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.8,8.5,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,8.5,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,8.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.5,6.8,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,6.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,7.5,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.5,6.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.6,8.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,7.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,7.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,7.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,6.8,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.6,7.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.6,5.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.8,6.8,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,7.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.8,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.4,5.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.9,6.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.5,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.9,4.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,5.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.3,5.5,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
11.5,5.5,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,5.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.8,5.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.2,6.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5,9.8,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
7,5.7,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10,6.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.7,6.1,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9.7,6.8,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,7.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,6.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,9.0,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,7.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,7.0,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,8.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.3,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.3,6.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,8.3,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
11.7,7.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,8.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.6,7.9,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
11,7.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,5.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.7,7.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,7.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.7,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,6.7,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,7.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,7.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,7.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,8.3,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
12,8.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
3.3,8.3,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
5,8.9,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
12,7.5,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,8.5,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,7.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,8.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.7,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,7.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5,9.3,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
10,8.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,8.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5,5.6,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
6,5.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10,6.8,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.3,6.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
15,48.6,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
10,0.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,6.5,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,19.4,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
10.7,32.8,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
9.4,9.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.8,6.7,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5,52.9,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
7,8.6,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
15,41.5,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
6.6,4.6,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6.6,22.9,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
5.7,41.7,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
5,37.5,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
6.2,53.7,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
6,50.7,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
6.8,7.5,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
12,25.1,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
6.7,50.6,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
13,27.7,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
3.6,43.3,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
4,35.7,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
10,34.5,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
4,36.9,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
14,47.3,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
9,0.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
4,47.4,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
5,11.9,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
2.5,30.4,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
7,0.8,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
15.6,46.0,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
9,44.2,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
12,32.3,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
11.7,8.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,33.0,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
5.2,38.1,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
12,25.0,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
10,8.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
2.2,30.3,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
3,35.7,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
6.6,1.0,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5,14.6,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
5,53.9,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
10,29.8,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
4,30.6,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
7,16.1,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
8,0.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.2,39.5,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
11.4,24.8,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
5.7,46.9,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
0,50.1,"Very Low Oxygen, Hypersaline Inland Sea - Fish: Brine Shrimp, Saltwater Tilapia"
1.5,49.3,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
6.8,56.3,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
5,33.8,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
2,40.2,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
7,41.9,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
6.6,57.9,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
5.5,3.7,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
3,14.2,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
9,2.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.2,39.3,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
8.2,42.2,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
8.8,0.8,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.6,44.1,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
10,33.1,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
8,16.9,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
10,5.8,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.6,25.4,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
10,20.8,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
3.1,34.3,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
6,4.3,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,53.5,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
10,22.1,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
10,0.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,19.5,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
10,2.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,7.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,19.4,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
8,5.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,0.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.2,58.5,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
8,35.8,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
8,25.0,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
2,10.3,"Low Oxygen, Medium Salinity Tropical Lake - Fish: Tilapia, Guppy"
10,17.4,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
8.8,6.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,4.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,30.6,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
11,20.8,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
10,28.0,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
9,1.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,43.6,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
12,31.5,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
12,46.3,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
10,0.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.1,3.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
14,19.5,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
12,0.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,49.0,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
6,9.8,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,37.1,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
8,1.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,0.2,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.6,0.1,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.5,16.9,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
6.7,15.0,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
5.5,35.0,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
8,19.7,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
4.5,41.6,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
7.3,0.2,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
5.5,20.2,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
8,6.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,20.8,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
9,1.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,0.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5,24.5,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
5,0.2,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,36.3,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
11,28.5,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
5,53.4,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
10,32.9,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
6,6.1,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
11,33.1,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
8,5.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,0.2,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,37.7,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
10,0.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,45.0,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
6,0.7,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,0.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.1,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6.3,51.4,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
8,1.8,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.3,3.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.8,3.1,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
8.2,3.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.2,0.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.2,52.7,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
5,13.0,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
5.6,60.0,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
11.3,17.2,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
3,31.2,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
3.2,34.6,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
6,37.3,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
7.8,16.7,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
4.8,49.7,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
7.8,0.2,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
3,2.7,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
11,0.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
1.2,52.7,"Very Low Oxygen, Hypersaline Inland Sea - Fish: Brine Shrimp, Saltwater Tilapia"
3,2.2,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
12.2,42.8,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
3,4.0,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
10.1,4.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.5,57.5,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
3.2,15.2,"Low Oxygen, Medium Salinity Tropical Lake - Fish: Tilapia, Guppy"
5.6,6.7,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.9,36.8,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
3.5,34.3,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
2,7.4,"Low Oxygen, Coastal Salt Marsh - Fish: Mullets, Flatfish"
3.1,39.0,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
3.9,56.2,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
9,38.1,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
4.4,31.3,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
3.9,10.5,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
3.6,18.9,"Low Oxygen, Medium Salinity Tropical Lake - Fish: Tilapia, Guppy"
3,5.5,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
10,34.2,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
1.2,17.8,"Very Low Oxygen, Medium Salinity Lagoon - Fish: Eels, Gobies"
6.8,52.2,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
12.4,42.1,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
11.3,15.0,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
12.5,32.7,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
14.5,44.1,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
10.6,24.2,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
9.4,5.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
13.6,34.8,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
8,2.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.9,29.9,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
15,35.9,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
9.5,1.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.5,1.6,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.3,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.8,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.4,55.2,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
6.5,1.8,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6.8,59.1,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
10.3,8.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.3,21.3,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
11.8,27.3,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
8.1,38.9,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
8.6,43.9,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
10.1,5.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.9,2.3,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.4,6.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.5,5.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.1,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.9,0.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,7.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.4,7.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,39.0,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
10,25.5,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
8,41.0,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
9.1,7.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,8.3,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6.1,9.8,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,5.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.3,18.0,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
8,24.0,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
7.1,16.0,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
7.6,20.7,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
7.3,20.7,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
6.4,9.0,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6.1,7.9,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9.5,9.5,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.6,9.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.4,22.0,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
7.7,23.7,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
8.1,9.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.8,19.3,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
7,2.3,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.2,19.0,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
